,CODE,NAME,SECT.,STOCK NO.,CAPT.
1089,206640,바디텍메드,의료용품 및 기타 의약 관련제품 제조업,"23,477,551","23,477,551,000"
1090,206650,유바이오로직스,의약품 제조업,"27,841,501","13,920,750,500"
1091,207760,미스터블루,기타 정보 서비스업,"24,515,004","2,451,500,400"
1092,208140,정다운,"도축, 육류 가공 및 저장 처리업","20,529,824","2,052,982,400"
1093,208340,파멥신,의약품 제조업,"13,874,185","6,937,092,500"
1094,208350,지란지교시큐리티,소프트웨어 개발 및 공급업,"7,774,533","3,887,266,500"
1095,208370,셀바스헬스케어,의료용 기기 제조업,"21,680,564","10,840,282,000"
1096,208640,썸에이지,소프트웨어 개발 및 공급업,"124,921,731","12,492,173,100"
1097,208710,바이오로그디바이스,전자부품 제조업,"28,870,357","2,887,035,700"
1098,208860,엔지스테크널러지,소프트웨어 개발 및 공급업,"10,046,564","5,023,282,000"
1099,211270,AP위성,통신 및 방송 장비 제조업,"15,014,804","7,507,402,000"
1100,212560,네오오토,자동차 신품 부품 제조업,"7,874,963","3,937,481,500"
1101,213090,미래테크놀로지,소프트웨어 개발 및 공급업,"6,120,788","3,060,394,000"
1102,213420,덕산네오룩스,전자부품 제조업,"24,010,012","4,802,002,400"
1103,214150,클래시스,의료용 기기 제조업,"64,709,168","6,470,916,800"
1104,214180,민앤지,기타 정보 서비스업,"12,362,476","6,341,238,000"
1105,214260,라파스,기타 화학제품 제조업,"8,389,416","4,194,708,000"
1106,214270,퓨쳐스트림네트웍스,소프트웨어 개발 및 공급업,"100,876,216","10,087,621,600"
1107,214310,세미콘라이트,반도체 제조업,"26,632,293","13,316,146,500"
1108,214370,케어젠,기초 의약물질 및 생물학적 제제 제조업,"10,743,000","5,371,500,000"
1109,214430,아이쓰리시스템,전자부품 제조업,"7,106,760","3,580,660,000"
1110,214450,파마리서치프로덕트,생활용품 도매업,"9,627,643","4,813,821,500"
1111,214680,디알텍,의료용 기기 제조업,"51,782,343","5,178,234,300"
1112,214870,뉴지랩,통신 및 방송 장비 제조업,"26,259,398","13,129,699,000"
1113,215000,골프존,소프트웨어 개발 및 공급업,"6,275,415","3,137,707,500"
1114,215090,이디티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","26,144,727","2,614,472,700"
1115,215100,로보로보,기타 전기장비 제조업,"17,798,454","1,779,845,400"
1116,215200,메가스터디교육,일반 교습 학원,"11,821,880","1,182,188,000"
1117,215360,우리산업,자동차 신품 부품 제조업,"9,132,163","4,566,081,500"
1118,215380,우정바이오,자연과학 및 공학 연구개발업,"11,222,940","5,611,470,000"
1119,215480,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업","40,924,427","4,092,442,700"
1120,215600,신라젠,자연과학 및 공학 연구개발업,"71,617,125","35,808,562,500"
1121,215790,이노인스트루먼트,통신 및 방송 장비 제조업,"40,283,149","20,141,574,500"
1122,216050,인크로스,광고업,"8,056,777","4,028,388,500"
1123,216080,제테마,의료용품 및 기타 의약 관련제품 제조업,"17,497,552","8,748,776,000"
1124,217190,제너셈,특수 목적용 기계 제조업,"8,769,174","4,384,587,000"
1125,217270,넵튠,소프트웨어 개발 및 공급업,"23,370,146","11,685,073,000"
1126,217330,싸이토젠,자연과학 및 공학 연구개발업,"5,633,864","2,816,932,000"
1127,217480,에스디생명공학,기타 화학제품 제조업,"22,415,066","11,207,533,000"
1128,217500,러셀,특수 목적용 기계 제조업,"31,812,000","3,181,200,000"
1129,217600,켐온,자연과학 및 공학 연구개발업,"63,861,340","6,386,134,000"
1130,217620,디딤,음식점업,"37,001,905","3,700,190,500"
1131,217730,강스템바이오텍,기초 의약물질 및 생물학적 제제 제조업,"20,979,437","10,489,718,500"
1132,217820,엔에스,특수 목적용 기계 제조업,"9,800,000","4,900,000,000"
1133,218150,미래생명자원,동물용 사료 및 조제식품 제조업,"18,671,428","1,867,142,800"
1134,218410,RFHIC,통신 및 방송 장비 제조업,"23,847,620","11,923,810,000"
1135,219130,타이거일렉,전자부품 제조업,"6,314,290","3,157,145,000"
1136,219420,링크제니시스,소프트웨어 개발 및 공급업,"10,000,000","1,000,000,000"
1137,219550,MP한강,생활용품 도매업,"57,370,063","5,737,006,300"
1138,219750,지티지웰니스,의료용 기기 제조업,"13,146,971","6,573,485,500"
1139,220100,퓨쳐켐,의약품 제조업,"5,812,686","2,906,343,000"
1140,220180,핸디소프트,소프트웨어 개발 및 공급업,"19,400,000","9,700,000,000"
1141,220260,켐트로스,기타 화학제품 제조업,"26,323,057","2,632,305,700"
1142,220630,해마로푸드서비스,음·식료품 및 담배 도매업,"101,817,531","10,181,753,100"
1143,221610,자안,기타 화학제품 제조업,"141,278,275","14,127,827,500"
1144,221840,하이즈항공,"항공기,우주선 및 부품 제조업","17,696,167","8,848,083,500"
1145,221980,케이디켐,기타 화학제품 제조업,"4,034,800","2,017,400,000"
1146,222040,코스맥스엔비티,기타 식품 제조업,"20,628,000","10,314,000,000"
1147,222080,씨아이에스,특수 목적용 기계 제조업,"56,331,586","5,633,158,600"
1148,222110,팬젠,의약품 제조업,"9,641,781","4,820,890,500"
1149,222420,쎄노텍,기타 비금속 광물제품 제조업,"40,158,175","4,015,817,500"
1150,222800,심텍,전자부품 제조업,"31,854,143","15,927,071,500"
1151,222810,한류AI센터,소프트웨어 개발 및 공급업,"63,983,949","6,398,394,900"
1152,222980,한국맥널티,기타 식품 제조업,"10,300,877","5,150,438,500"
1153,223250,드림씨아이에스,자연과학 및 공학 연구개발업,"5,565,870","2,782,935,000"
1154,223310,경남제약헬스케어,소프트웨어 개발 및 공급업,"11,396,461","1,139,646,100"
1155,224060,코디엠,특수 목적용 기계 제조업,"210,602,198","21,060,219,800"
1156,224110,에이텍티앤,통신 및 방송 장비 제조업,"5,340,000","2,670,000,000"
1157,225190,삼양옵틱스,사진장비 및 광학기기 제조업,"10,090,000","5,045,000,000"
1158,225220,제놀루션,기초 의약물질 및 생물학적 제제 제조업,"4,703,590","2,351,795,000"
1159,225330,씨엠에스에듀,일반 교습 학원,"18,634,628","9,476,384,000"
1160,225430,케이엠제약,기타 화학제품 제조업,"21,387,050","2,138,705,000"
1161,225530,보광산업,기타 비금속 광물제품 제조업,"36,110,833","18,055,416,500"
1162,225570,넷게임즈,소프트웨어 개발 및 공급업,"28,838,832","14,419,416,000"
1163,225590,패션플랫폼,봉제의복 제조업,"26,636,713","2,663,671,300"
1164,226330,신테카바이오,소프트웨어 개발 및 공급업,"13,242,016","6,621,008,000"
1165,226340,본느,기타 화학제품 제조업,"30,699,596","3,069,959,600"
1166,226350,아이엠텍,전자부품 제조업,"43,543,747","21,771,873,500"
1167,226360,이엑스티,토목 건설업,"45,216,072","4,521,607,200"
1168,226400,오스테오닉,의료용 기기 제조업,"12,617,051","6,308,525,500"
1169,226440,한송네오텍,특수 목적용 기계 제조업,"43,459,818","4,345,981,800"
1170,226950,올릭스,자연과학 및 공학 연구개발업,"6,568,921","3,284,460,500"
1171,227100,디자인,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","3,226,025","1,613,012,500"
1172,227610,아우딘퓨쳐스,기타 화학제품 제조업,"10,000,000","5,000,000,000"
1173,227950,마이크로텍,특수 목적용 기계 제조업,"39,896,331","3,989,633,100"
1174,228340,동양파일,"시멘트, 석회, 플라스터 및 그 제품 제조업","20,000,000","10,000,000,000"
1175,228670,레이,의료용 기기 제조업,"6,653,267","3,326,633,500"
1176,228760,지노믹트리,의료용품 및 기타 의약 관련제품 제조업,"19,986,215","9,993,107,500"
1177,228850,레이언스,의료용 기기 제조업,"16,591,014","8,295,507,000"
1178,229000,젠큐릭스,의료용품 및 기타 의약 관련제품 제조업,"6,276,726","3,138,363,000"
1179,230240,에치에프알,통신 및 방송 장비 제조업,"11,982,020","5,991,010,000"
1180,230360,에코마케팅,광고업,"16,198,937","1,619,893,700"
1181,230980,솔트웍스,소프트웨어 개발 및 공급업,"14,936,172","1,493,617,200"
1182,232140,와이아이케이,특수 목적용 기계 제조업,"64,256,976","6,425,697,600"
1183,234100,세원,자동차 신품 부품 제조업,"23,881,316","2,388,131,600"
1184,234300,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,921,180","5,960,590,000"
1185,234340,세틀뱅크,기타 정보 서비스업,"9,267,000","4,633,500,000"
1186,234690,녹십자웰빙,의약품 제조업,"17,752,276","8,876,138,000"
1187,234920,자이글,가정용 기기 제조업,"13,530,910","6,765,455,000"
1188,235980,메드팩토,자연과학 및 공학 연구개발업,"20,334,842","10,167,421,000"
1189,236200,슈프리마,통신 및 방송 장비 제조업,"7,193,273","3,596,636,500"
1190,237690,에스티팜,의약품 제조업,"18,656,000","9,328,000,000"
1191,237750,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000"
1192,237820,플레이디,광고업,"12,827,140","6,413,570,000"
1193,237880,클리오,기타 화학제품 제조업,"17,150,088","8,575,044,000"
1194,238090,앤디포스,플라스틱제품 제조업,"51,508,951","10,301,790,200"
1195,238120,로고스바이오,사진장비 및 광학기기 제조업,"3,594,724","1,797,362,000"
1196,238200,비피도,기타 식품 제조업,"4,090,000","2,045,000,000"
1197,238490,힘스,특수 목적용 기계 제조업,"11,312,236","5,656,118,000"
1198,239340,줌인터넷,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","26,881,862","2,688,186,200"
1199,239610,에이치엘사이언스,기타 식품 제조업,"5,142,148","2,571,074,000"
1200,240810,원익IPS,특수 목적용 기계 제조업,"49,083,901","24,541,950,500"
1201,241520,DSC인베스트먼트,신탁업 및 집합투자업,"18,219,383","9,109,691,500"
1202,241690,유니테크노,자동차 신품 부품 제조업,"11,927,520","5,963,760,000"
1203,241710,코스메카코리아,기타 화학제품 제조업,"10,680,000","5,340,000,000"
1204,241770,메카로,기타 화학제품 제조업,"10,102,240","5,301,120,000"
1205,241790,오션브릿지,특수 목적용 기계 제조업,"10,002,634","5,001,317,000"
1206,241820,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"9,539,697","4,769,848,500"
1207,241840,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업","9,318,240","4,659,120,000"
1208,242040,나무기술,소프트웨어 개발 및 공급업,"32,145,466","3,214,546,600"
1209,243070,휴온스,의약품 제조업,"9,880,744","4,940,372,000"
1210,243840,신흥에스이씨,일차전지 및 축전지 제조업,"6,768,526","16,921,315,000"
1211,244460,올리패스,기초 의약물질 및 생물학적 제제 제조업,"15,969,001","7,984,500,500"
1212,245620,EDGC,자연과학 및 공학 연구개발업,"38,565,361","3,856,536,100"
1213,246690,TS인베스트먼트,신탁업 및 집합투자업,"23,449,039","11,724,519,500"
1214,246710,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"8,381,640","4,190,820,000"
1215,246720,아스타,의료용품 및 기타 의약 관련제품 제조업,"11,482,523","5,741,261,500"
1216,246960,이노테라피,의료용품 및 기타 의약 관련제품 제조업,"5,044,184","2,522,092,000"
1217,247540,에코프로비엠,일차전지 및 축전지 제조업,"20,964,166","10,482,083,000"
1218,250000,보라티알,음·식료품 및 담배 도매업,"6,750,733","3,375,366,500"
1219,250060,모비스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","32,171,314","3,217,131,400"
1220,250930,예선테크,플라스틱제품 제조업,"33,000,440","3,300,044,000"
1221,251370,와이엠티,기초 화학물질 제조업,"7,405,200","3,702,600,000"
1222,251630,브이원텍,특수 목적용 기계 제조업,"15,050,580","7,525,290,000"
1223,251970,펌텍코리아,플라스틱제품 제조업,"12,400,000","6,200,000,000"
1224,252500,세화피앤씨,기타 화학제품 제조업,"20,743,195","2,074,319,500"
1225,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","28,096,370","14,048,185,000"
1226,253590,네오셈,특수 목적용 기계 제조업,"37,536,388","3,753,638,800"
1227,253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,"13,665,146","6,832,573,000"
1228,254120,자비스,특수 목적용 기계 제조업,"20,303,476","2,030,347,600"
1229,255220,SG,기타 비금속 광물제품 제조업,"36,720,027","3,672,002,700"
1230,255440,야스,특수 목적용 기계 제조업,"13,058,000","6,569,000,000"
1231,256150,한독크린텍,일반 목적용 기계 제조업,"4,091,000","2,045,500,000"
1232,256630,포인트엔지니어링,기타 금속 가공제품 제조업,"56,486,562","5,648,656,200"
1233,256840,한국비엔씨,기초 의약물질 및 생물학적 제제 제조업,"51,060,048","5,106,004,800"
1234,256940,케이피에스,특수 목적용 기계 제조업,"15,213,588","7,606,794,000"
1235,257370,명성티엔에스,특수 목적용 기계 제조업,"6,370,000","3,185,000,000"
1236,258610,이더블유케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","11,734,799","5,867,399,500"
1237,258790,소프트캠프,소프트웨어 개발 및 공급업,"24,991,284","2,499,128,400"
1238,258830,세종메디칼,의료용 기기 제조업,"6,777,741","3,388,870,500"
1239,259630,엠플러스,특수 목적용 기계 제조업,"5,183,713","2,591,856,500"
1240,260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업,"9,821,575","4,910,787,500"
1241,260930,씨티케이코스메틱스,기타 화학제품 제조업,"10,122,151","5,061,075,500"
1242,261200,덴티스,의료용 기기 제조업,"72,949,453","7,294,945,300"
1243,262260,에이프로,기타 전기장비 제조업,"6,880,626","3,440,313,000"
1244,263020,디케이앤디,플라스틱제품 제조업,"7,763,202","3,881,601,000"
1245,263050,유틸렉스,기초 의약물질 및 생물학적 제제 제조업,"14,920,468","7,460,234,000"
1246,263540,샘코,"항공기,우주선 및 부품 제조업","10,612,945","5,306,472,500"
1247,263600,덕우전자,전자부품 제조업,"15,930,310","8,037,610,500"
1248,263690,디알젬,의료용 기기 제조업,"11,325,610","5,662,805,000"
1249,263700,케어랩스,소프트웨어 개발 및 공급업,"16,618,280","8,309,140,000"
1250,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업","12,275,111","6,137,555,500"
1251,263750,펄어비스,소프트웨어 개발 및 공급업,"13,079,850","6,539,925,000"
1252,263770,유에스티,1차 철강 제조업,"23,700,172","2,370,017,200"
1253,263800,데이타솔루션,기계장비 및 관련 물품 도매업,"15,808,580","7,904,290,000"
1254,263810,상신전자,전자부품 제조업,"14,244,718","7,122,359,000"
1255,263860,지니언스,소프트웨어 개발 및 공급업,"9,444,600","4,722,300,000"
1256,263920,블러썸엠앤씨,그외 기타 제품 제조업,"13,723,172","6,861,586,000"
1257,264450,유비쿼스,통신 및 방송 장비 제조업,"5,123,955","2,561,977,500"
1258,264660,씨앤지하이테크,특수 목적용 기계 제조업,"8,405,480","4,202,740,000"
1259,264850,이랜시스,전자부품 제조업,"28,751,812","2,875,181,200"
1260,265520,AP시스템,특수 목적용 기계 제조업,"14,480,227","7,240,113,500"
1261,265560,영화테크,자동차 신품 부품 제조업,"5,345,090","2,672,545,000"
1262,267320,나인테크,특수 목적용 기계 제조업,"37,126,554","3,712,655,400"
1263,267790,배럴,봉제의복 제조업,"7,885,500","3,942,750,000"
1264,267980,매일유업,낙농제품 및 식용빙과류 제조업,"7,843,638","3,921,819,000"
1265,268600,셀리버리,자연과학 및 공학 연구개발업,"8,157,107","4,078,553,500"
1266,269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","18,000,000","1,800,000,000"
1267,270520,지엔원에너지,"건축기술, 엔지니어링 및 관련 기술 서비스업","29,384,815","2,938,481,500"
1268,270870,뉴트리,기타 식품 제조업,"9,072,724","4,536,362,000"
1269,272110,케이엔제이,특수 목적용 기계 제조업,"6,305,432","3,152,716,000"
1270,272290,이녹스첨단소재,전자부품 제조업,"9,502,493","4,751,246,500"
1271,273060,와이즈버즈,광고업,"47,239,312","4,723,931,200"
1272,274090,켄코아에어로스페이스,"항공기,우주선 및 부품 제조업","9,009,832","4,504,916,000"
1273,275630,에스에스알,소프트웨어 개발 및 공급업,"5,794,561","2,897,280,500"
1274,277070,린드먼아시아,신탁업 및 집합투자업,"13,500,000","6,750,000,000"
1275,277410,인산가,기타 식품 제조업,"26,507,851","2,650,785,100"
1277,277880,티에스아이,특수 목적용 기계 제조업,"9,267,115","4,633,557,500"
1278,278280,천보,기초 화학물질 제조업,"10,000,000","5,000,000,000"
1279,278650,노터스,자연과학 및 공학 연구개발업,"7,604,368","760,436,800"
1280,279600,미디어젠,소프트웨어 개발 및 공급업,"4,638,281","2,319,140,500"
1281,281740,레이크머티리얼즈,기타 화학제품 제조업,"65,730,548","6,573,054,800"
1282,282880,코윈테크,특수 목적용 기계 제조업,"9,251,492","4,625,746,000"
1283,284620,카이노스메드,자연과학 및 공학 연구개발업,"104,017,683","10,401,768,300"
1284,285490,노바텍,그외 기타 제품 제조업,"5,016,338","2,508,169,000"
1285,286750,나노브릭,기초 화학물질 제조업,"4,560,103","4,560,103,000"
1287,288330,브릿지바이오,기초 의약물질 및 생물학적 제제 제조업,"6,387,058","3,193,529,000"
1288,288620,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,744,316","2,872,158,000"
1289,289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업","12,864,037","6,432,018,500"
1291,290120,대유에이피,자동차 신품 부품 제조업,"10,884,000","5,442,000,000"
1292,290270,휴네시온,소프트웨어 개발 및 공급업,"9,607,672","4,803,836,000"
1293,290380,대유,"비료, 농약 및 살균, 살충제 제조업","9,052,400","4,526,200,000"
1294,290510,코리아센터,소프트웨어 개발 및 공급업,"24,031,048","2,450,024,800"
1295,290520,신도기연,특수 목적용 기계 제조업,"8,061,280","4,030,640,000"
1296,290550,디케이티,전자부품 제조업,"8,231,333","4,115,666,500"
1297,290650,엘앤씨바이오,의약품 제조업,"7,292,336","3,692,166,000"
1298,290660,네오펙트,의료용 기기 제조업,"12,223,746","6,111,873,000"
1299,290670,대보마그네틱,기타 전기장비 제조업,"6,868,216","3,434,108,000"
1300,290720,푸드나무,무점포 소매업,"6,806,034","3,403,017,000"
1301,290740,액트로,전자부품 제조업,"10,065,011","5,032,505,500"
1305,293780,압타바이오,자연과학 및 공학 연구개발업,"11,016,233","5,508,116,500"
1306,294140,레몬,화학섬유 제조업,"34,500,000","17,250,000,000"
1307,294630,서남,기타 전기장비 제조업,"20,365,160","10,182,580,000"
1308,297090,씨에스베어링,일반 목적용 기계 제조업,"9,461,400","4,730,700,000"
1309,297570,알로이스,통신 및 방송 장비 제조업,"17,329,414","1,732,941,400"
1310,297890,엘이티,특수 목적용 기계 제조업,"7,109,450","3,554,725,000"
1311,298060,에스씨엠생명과학,의약품 제조업,"11,774,313","5,887,156,500"
1312,298380,에이비엘바이오,기초 의약물질 및 생물학적 제제 제조업,"46,246,225","23,123,112,500"
1313,298540,더네이쳐홀딩스,"섬유, 의복, 신발 및 가죽제품 소매업","7,182,381","3,591,190,500"
1315,299660,셀리드,자연과학 및 공학 연구개발업,"9,648,692","4,824,346,000"
1316,299900,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","30,684,491","15,342,245,500"
1317,299910,베스파,소프트웨어 개발 및 공급업,"8,071,688","4,035,844,000"
1318,300080,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","5,209,811","2,604,905,500"
1319,300120,라온피플,소프트웨어 개발 및 공급업,"10,328,456","5,164,228,000"
1320,302430,이노메트리,특수 목적용 기계 제조업,"9,650,216","4,825,108,000"
1321,302550,리메드,의료용 기기 제조업,"6,088,916","3,044,458,000"
1322,303030,지니틱스,반도체 제조업,"35,401,608","3,540,160,800"
1323,304100,솔트룩스,소프트웨어 개발 및 공급업,"5,067,215","2,533,607,500"
1324,305090,마이크로디지탈,의료용 기기 제조업,"7,261,600","3,630,800,000"
1325,306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업","9,865,828","4,932,914,000"
1326,306620,네온테크,특수 목적용 기계 제조업,"37,089,160","3,708,916,000"
1329,307180,아이엘사이언스,전구 및 조명장치 제조업,"20,997,273","2,099,727,300"
1334,308100,까스텔바작,"섬유, 의복, 신발 및 가죽제품 소매업","6,596,700","3,298,350,000"
1336,310200,애니플러스,"영화, 비디오물, 방송프로그램 제작 및 배급업","27,917,439","2,791,743,900"
1340,311390,네오크레마,기타 식품 제조업,"7,303,995","3,651,997,500"
1341,311690,천랩,자연과학 및 공학 연구개발업,"3,871,448","1,935,724,000"
1342,312610,에이에프더블류,일차전지 및 축전지 제조업,"10,128,444","5,064,222,000"
1344,313760,윌링스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","4,862,000","2,431,000,000"
1346,317120,라닉스,반도체 제조업,"9,435,500","4,794,670,000"
1349,317330,덕산테코피아,기타 화학제품 제조업,"18,377,428","9,188,714,000"
1350,317530,캐리소프트,"영화, 비디오물, 방송프로그램 제작 및 배급업","6,761,196","3,380,598,000"
1351,317770,슈프리마아이디,전자부품 제조업,"3,032,020","1,516,010,000"
1352,317830,에스피시스템스,특수 목적용 기계 제조업,"8,145,700","814,570,000"
1353,317850,대모,특수 목적용 기계 제조업,"8,324,420","4,162,210,000"
1354,317870,엔바이오니아,그외 기타 제품 제조업,"7,485,555","3,742,777,500"
1355,318000,한국바이오젠,합성고무 및 플라스틱 물질 제조업,"8,129,825","1,625,965,000"
1356,318010,팜스빌,기타 식품 제조업,"7,929,338","3,964,669,000"
1358,319660,피에스케이,특수 목적용 기계 제조업,"14,765,020","7,382,510,000"
1359,320000,윈텍,특수 목적용 기계 제조업,"17,900,148","1,790,014,800"
1361,321550,티움바이오,자연과학 및 공학 연구개발업,"23,471,826","11,735,913,000"
1362,322180,티라유텍,소프트웨어 개발 및 공급업,"5,433,750","543,375,000"
1363,322510,제이엘케이,소프트웨어 개발 및 공급업,"15,014,737","1,501,473,700"
1369,327260,메탈라이프,전자부품 제조업,"3,596,588","1,798,294,000"
1372,330350,위더스제약,의약품 제조업,"8,792,415","1,758,483,000"
1377,332570,와이팜,전자부품 제조업,"37,141,356","18,570,678,000"
1396,347890,엠투아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","8,399,102","839,910,200"
1402,353810,이지바이오,동물용 사료 및 조제식품 제조업,"2,286,728","1,143,364,000"
1403,357780,솔브레인,기타 화학제품 제조업,"7,778,566","3,889,283,000"
1406,900100,뉴프라이드,자동차 부품 및 내장품 판매업,"103,434,628","310,304"
1417,950110,SBI핀테크솔루션즈,소프트웨어 개발 및 공급업,"24,656,540",0
1418,950130,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,"33,577,659",0
1419,950140,잉글우드랩,기타 화학제품 제조업,"19,867,866",0
1420,950160,코오롱티슈진,기초 의약물질 및 생물학적 제제 제조업,"61,117,550",0
1421,950170,JTC,종합 소매업,"35,005,517",0
1422,950180,SNK,소프트웨어 개발 및 공급업,"21,061,800",0
1423,950200,소마젠,"그외 기타 전문, 과학 및 기술 서비스업","16,861,261",0
