Unnamed: 0,CODE,NAME,SECT.,STOCK NO.,CAPT.,CUR PRICE,PREV PRICE,FR,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
169,003920,남양유업,낙농제품 및 식용빙과류 제조업,"720,000","4,433,310,000",270000.0,270000.0,N/A,N/A,-25966.0,N/A,N/A,0.26,1045388.0,0.37
170,003960,사조대림,수산물 가공 및 저장 처리업,"9,164,467","45,822,335,000",14050.0,13750.0,N/A,1.44,9782.0,N/A,N/A,0.33,42880.0,1.07
171,004000,롯데정밀화학,기초 화학물질 제조업,"25,800,000","129,000,000,000",45500.0,41650.0,N/A,6.88,6612.0,7.0,6848.0,0.78,58617.0,3.74
172,004020,현대제철,1차 철강 제조업,"133,445,785","667,228,925,000",25400.0,25200.0,N/A,N/A,-1590.0,-30.0,-844.0,0.2,124463.0,2.95
173,004060,SG세계물산,상품 종합 도매업,"202,424,960","101,212,480,000",563.0,542.0,N/A,21.65,26.0,N/A,N/A,0.58,969.0,N/A
174,004080,신흥,기계장비 및 관련 물품 도매업,"9,600,000","6,733,070,000",9100.0,9100.0,N/A,11.06,823.0,N/A,N/A,0.93,9810.0,2.2
175,004090,한국석유공업,기타 비금속 광물제품 제조업,"655,200","3,276,000,000",95900.0,94000.0,N/A,N/A,-12040.0,N/A,N/A,0.42,225941.0,1.56
176,004100,태양금속공업,자동차 신품 부품 제조업,"36,700,000","20,000,000,000",986.0,974.0,N/A,N/A,-479.0,N/A,N/A,0.55,1809.0,0.51
177,004140,동방,기타 운송관련 서비스업,"34,636,700","34,636,700,000",1855.0,1865.0,N/A,N/A,-775.0,N/A,N/A,0.77,2410.0,N/A
179,004170,신세계,종합 소매업,"9,845,181","49,225,905,000",206000.0,205000.0,N/A,N/A,-14384.0,-123.0,-1675.0,0.53,386376.0,0.97
180,004250,엔피씨,플라스틱제품 제조업,"36,720,000","21,000,000,000",3040.0,3010.0,N/A,9.27,328.0,N/A,N/A,0.44,6913.0,3.29
181,004270,남성,기타 전문 도매업,"36,212,160","18,106,080,000",2445.0,2310.0,N/A,N/A,-125.0,N/A,N/A,0.89,2762.0,1.02
182,004310,현대약품,의약품 제조업,"32,000,000","16,000,000,000",5880.0,6040.0,N/A,59.39,99.0,N/A,N/A,1.87,3152.0,0.76
183,004360,세방,도로 화물 운송업,"19,308,690","11,498,970,000",9780.0,9750.0,N/A,25.47,384.0,N/A,N/A,0.26,37507.0,1.79
184,004370,농심,기타 식품 제조업,"6,082,642","30,413,210,000",361000.0,363500.0,N/A,17.96,20099.0,16.0,22618.0,1.04,346917.0,1.11
185,004380,삼익THK,일반 목적용 기계 제조업,"21,000,000","10,500,000,000",10000.0,9720.0,N/A,36.9,271.0,N/A,N/A,1.1,9113.0,1.5
186,004410,서울식품공업,기타 식품 제조업,"337,410,000","33,963,450,000",147.0,147.0,N/A,N/A,-5.0,N/A,N/A,1.99,74.0,N/A
187,004430,송원산업,기타 화학제품 제조업,"24,000,000","12,000,000,000",11600.0,11700.0,N/A,9.48,1223.0,N/A,N/A,0.62,18568.0,1.29
188,004440,대림씨엔에스,"시멘트, 석회, 플라스터 및 그 제품 제조업","12,731,947","12,731,947,000",7700.0,7660.0,N/A,43.75,176.0,N/A,N/A,0.35,21956.0,0.49
189,004450,삼화왕관,기타 금속 가공제품 제조업,"2,154,379","10,771,895,000",39750.0,39200.0,N/A,8.89,4473.0,N/A,N/A,0.51,78222.0,3.4
190,004490,세방전지,일차전지 및 축전지 제조업,"14,000,000","7,000,000,000",27950.0,27650.0,N/A,5.06,5520.0,N/A,N/A,0.34,81045.0,1.79
191,004540,깨끗한나라,"펄프, 종이 및 판지 제조업","37,240,693","37,606,853,000",4355.0,4480.0,N/A,4.33,1005.0,N/A,N/A,0.88,4927.0,N/A
192,004560,현대비앤지스틸,1차 철강 제조업,"15,078,811","75,943,315,000",7250.0,7220.0,N/A,7.32,990.0,N/A,N/A,0.27,26834.0,1.38
193,004690,삼천리,연료용 가스 제조 및 배관공급업,"4,055,025","20,275,125,000",76900.0,75200.0,N/A,23.1,3329.0,N/A,N/A,0.2,379521.0,3.9
194,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","6,649,138","34,245,690,000",49300.0,48850.0,N/A,24.38,2022.0,N/A,N/A,0.64,76953.0,N/A
195,004710,한솔테크닉스,전자부품 제조업,"32,109,878","160,549,390,000",8230.0,8180.0,N/A,18.49,445.0,N/A,N/A,0.91,9069.0,N/A
196,004720,우리들제약,의약품 제조업,"13,706,224","6,853,112,000",21000.0,26350.0,N/A,N/A,-35.0,N/A,N/A,4.11,5104.0,N/A
197,004770,써니전자,반도체 제조업,"34,845,011","18,372,505,500",3840.0,3785.0,N/A,27.04,142.0,N/A,N/A,2.21,1741.0,N/A
199,004830,덕성,플라스틱제품 제조업,"15,680,000","8,536,000,000",5250.0,5430.0,N/A,52.5,100.0,N/A,N/A,1.27,4150.0,0.38
201,004870,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","76,680,855","38,340,427,500",969.0,961.0,N/A,N/A,-947.0,N/A,N/A,0.69,1403.0,N/A
202,004890,동일산업,1차 철강 제조업,"2,425,215","12,126,075,000",69300.0,68800.0,N/A,74.68,928.0,N/A,N/A,0.42,164551.0,1.08
203,004910,조광페인트,기타 화학제품 제조업,"12,800,000","6,400,000,000",5030.0,5060.0,N/A,N/A,-146.0,N/A,N/A,0.26,19399.0,3.98
204,004920,씨아이테크,그외 기타 제품 제조업,"24,070,772","12,035,386,000",1030.0,1010.0,N/A,N/A,-273.0,N/A,N/A,0.63,1637.0,N/A
205,004960,한신공영,건물 건설업,"11,570,702","57,853,510,000",13700.0,13750.0,N/A,2.13,6438.0,N/A,N/A,0.29,46907.0,2.56
206,004970,신라교역,어로 어업,"16,000,000","8,000,000,000",9960.0,9830.0,N/A,40.32,247.0,N/A,N/A,0.31,32403.0,5.02
207,004980,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","24,516,073","128,508,590,000",7030.0,7040.0,N/A,19.92,353.0,N/A,N/A,0.46,15286.0,2.13
209,005010,휴스틸,1차 철강 제조업,"7,621,668","38,108,340,000",6750.0,6740.0,N/A,N/A,-2097.0,N/A,N/A,0.13,50422.0,4.44
210,005030,부산주공,자동차 신품 부품 제조업,"42,397,604","21,198,802,000",315.0,314.0,N/A,N/A,-577.0,N/A,N/A,0.5,624.0,N/A
211,005070,코스모신소재,기타 화학제품 제조업,"29,247,965","29,247,965,000",14100.0,13850.0,N/A,N/A,-114.0,N/A,N/A,2.76,5111.0,N/A
212,005090,삼광글라스,유리 및 유리제품 제조업,"4,854,418","24,272,090,000",34450.0,33450.0,N/A,22.06,1562.0,N/A,N/A,0.59,58443.0,2.9
213,005110,한창,기계장비 및 관련 물품 도매업,"34,790,269","17,395,134,500",1245.0,1220.0,N/A,N/A,-357.0,N/A,N/A,2.03,614.0,N/A
214,005180,빙그레,낙농제품 및 식용빙과류 제조업,"9,851,241","49,756,205,000",58200.0,58300.0,N/A,13.79,4219.0,13.0,4534.0,0.91,63618.0,2.49
215,005190,동성화학,기초 화학물질 제조업,"5,335,564","5,531,244,000",16400.0,16200.0,N/A,5.8,2830.0,N/A,N/A,0.73,22483.0,3.66
217,005300,롯데칠성음료,비알코올음료 및 얼음 제조업,"7,993,460","4,384,385,000",96500.0,95100.0,N/A,N/A,-10093.0,26.0,3716.0,0.66,145448.0,2.8
218,005320,국동,생활용품 도매업,"38,026,114","19,013,057,000",3120.0,3000.0,N/A,N/A,-317.0,N/A,N/A,1.3,2402.0,N/A
219,005360,모나미,생활용품 도매업,"18,897,307","18,897,307,000",6840.0,7010.0,N/A,N/A,-222.0,N/A,N/A,1.86,3682.0,1.02
220,005380,현대자동차,자동차용 엔진 및 자동차 제조업,"213,668,187","1,488,993,125,000",156000.0,155000.0,N/A,16.53,9438.0,16.0,9554.0,0.58,266807.0,2.56
221,005390,신성통상,기타 전문 도매업,"143,708,390","71,854,195,000",1730.0,1715.0,N/A,N/A,-26.0,N/A,N/A,1.07,1616.0,N/A
222,005420,코스모화학,기타 화학제품 제조업,"26,110,825","26,110,825,000",10800.0,10600.0,N/A,N/A,-687.0,N/A,N/A,2.02,5338.0,N/A
223,005430,한국공항,기타 운송관련 서비스업,"3,166,355","15,831,775,000",30750.0,30400.0,N/A,46.38,663.0,N/A,N/A,0.31,99710.0,3.25
224,005440,현대그린푸드,종합 소매업,"97,704,482","48,852,241,000",7350.0,7360.0,N/A,15.15,485.0,7.0,1018.0,0.38,19210.0,2.86
225,005490,포스코,1차 철강 제조업,"87,186,835","482,403,125,000",199000.0,195000.0,N/A,18.92,10520.0,17.0,11882.0,0.36,555827.0,5.03
226,005500,삼진제약,의약품 제조업,"13,900,000","13,900,000,000",29900.0,28700.0,N/A,15.12,1977.0,N/A,N/A,1.8,16623.0,2.68
227,005610,SPC삼립,기타 식품 제조업,"8,629,009","43,145,045,000",60600.0,60400.0,N/A,N/A,-1705.0,24.0,2558.0,1.64,36919.0,1.82
228,005680,삼영전자공업,전자부품 제조업,"20,000,000","10,000,000,000",7940.0,7980.0,N/A,15.01,529.0,N/A,N/A,0.33,24419.0,3.15
229,005690,파미셀,기초 의약물질 및 생물학적 제제 제조업,"59,958,950","29,979,475,000",20800.0,21500.0,N/A,203.92,102.0,N/A,N/A,22.54,923.0,N/A
230,005720,넥센,고무제품 제조업,"53,543,977","28,572,288,500",3740.0,3700.0,N/A,6.45,580.0,N/A,N/A,0.2,18431.0,2.14
232,005750,대림비앤코,"내화, 비내화 요업제품 제조업","16,672,240","16,672,240,000",4890.0,4885.0,N/A,N/A,-32.0,N/A,N/A,0.51,9525.0,2.66
233,005800,신영와코루,봉제의복 제조업,"900,000","4,500,000,000",95300.0,95300.0,N/A,18.19,5238.0,N/A,N/A,0.28,343598.0,1.57
235,005820,원림,직물직조 및 직물제품 제조업,"2,200,000","11,000,000,000",16850.0,16600.0,N/A,42.44,397.0,N/A,N/A,0.37,45581.0,1.48
237,005850,에스엘,자동차 신품 부품 제조업,"48,203,277","24,101,638,500",12350.0,12500.0,N/A,6.74,1832.0,10.0,1268.0,0.41,29776.0,3.24
238,005870,휴니드테크놀러지스,통신 및 방송 장비 제조업,"14,116,015","70,580,075,000",6180.0,5890.0,N/A,N/A,-122.0,N/A,N/A,0.73,8443.0,N/A
239,005880,대한해운,해상 운송업,"24,427,109","122,135,545,000",15650.0,15750.0,N/A,36.23,432.0,86.0,181.0,4.21,3716.0,N/A
240,005930,삼성전자,통신 및 방송 장비 제조업,"5,969,782,550","897,513,820,000",55900.0,55400.0,N/A,17.49,3196.0,15.0,3627.0,1.45,38534.0,2.53
242,005950,이수화학,기초 화학물질 제조업,"15,278,000","76,390,000,000",8080.0,7890.0,N/A,38.48,210.0,N/A,N/A,0.43,18991.0,4.48
243,005960,동부건설,토목 건설업,"22,701,669","114,637,005,000",10500.0,10200.0,N/A,4.4,2388.0,N/A,N/A,0.57,18574.0,6.67
244,006040,동원산업,어로 어업,"3,677,641","18,388,205,000",207500.0,200000.0,N/A,20.73,10012.0,N/A,N/A,0.66,314989.0,0.96
245,006060,화승인더스트리,플라스틱제품 제조업,"55,320,000","27,660,000,000",6550.0,6400.0,N/A,7.06,928.0,N/A,N/A,0.74,8867.0,0.69
246,006090,사조오양,수산물 가공 및 저장 처리업,"9,422,739","47,113,695,000",8120.0,8160.0,N/A,4.79,1695.0,N/A,N/A,0.44,18359.0,1.23
247,006110,삼아알미늄,1차 비철금속 제조업,"11,000,000","5,500,000,000",5430.0,5320.0,N/A,13.05,416.0,N/A,N/A,0.55,9945.0,2.03
252,006280,녹십자,의약품 제조업,"11,686,538","58,432,690,000",272000.0,283500.0,N/A,532.29,511.0,62.0,4391.0,2.99,91049.0,0.37
253,006340,대원전선,절연선 및 케이블 제조업,"68,107,171","35,364,185,500",950.0,925.0,N/A,N/A,N/A,N/A,N/A,0.82,1160.0,N/A
254,006360,GS건설,건물 건설업,"80,097,804","400,489,020,000",24850.0,24800.0,N/A,5.21,4768.0,4.0,5721.0,0.49,50588.0,4.02
255,006370,대구백화점,종합 소매업,"10,821,611","54,108,055,000",5620.0,5810.0,N/A,N/A,-1990.0,N/A,N/A,0.17,33316.0,1.78
256,006380,카프로,기초 화학물질 제조업,"40,000,000","20,000,000,000",2465.0,2455.0,N/A,N/A,-2500.0,N/A,N/A,0.58,4248.0,N/A
257,006390,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","16,821,290","84,106,450,000",27400.0,26900.0,N/A,9.99,2744.0,N/A,N/A,2.2,12452.0,3.65
258,006400,삼성SDI,일차전지 및 축전지 제조업,"68,764,530","356,712,130,000",423500.0,414500.0,N/A,155.58,2722.0,61.0,6935.0,2.3,183917.0,0.24
259,006490,인스코비,전기 통신업,"98,630,240","49,315,120,000",1985.0,1960.0,N/A,N/A,-306.0,N/A,N/A,6.42,309.0,N/A
260,006570,대림통상,기타 금속 가공제품 제조업,"15,225,000","16,425,000,000",4340.0,4350.0,N/A,N/A,-790.0,N/A,N/A,0.75,5759.0,3.23
261,006650,대한유화,기초 화학물질 제조업,"6,500,000","41,000,000,000",112500.0,111000.0,N/A,8.72,12904.0,7.0,16448.0,0.39,289341.0,2.22
262,006660,삼성공조,자동차 신품 부품 제조업,"8,126,314","4,063,157,000",6240.0,6190.0,N/A,23.03,271.0,N/A,N/A,0.23,27141.0,0.96
263,006740,영풍제지,"골판지, 종이 상자 및 종이용기 제조업","22,200,000","11,100,000,000",3250.0,3095.0,N/A,6.9,471.0,N/A,N/A,0.46,7012.0,1.23
266,006880,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,"11,828,858","5,914,429,000",3595.0,3625.0,N/A,N/A,-2691.0,N/A,N/A,0.45,7984.0,2.22
267,006890,태경케미컬,기초 화학물질 제조업,"11,600,000","5,800,000,000",8410.0,8730.0,N/A,8.6,978.0,N/A,N/A,0.83,10158.0,1.78
268,006980,우성사료,"곡물가공품, 전분 및 전분제품 제조업","30,900,000","15,450,000,000",3015.0,2975.0,N/A,6.36,474.0,N/A,N/A,0.45,6656.0,0.5
269,007070,GS리테일,종합 소매업,"77,000,000","77,000,000,000",31600.0,32050.0,N/A,14.57,2169.0,13.0,2438.0,1.1,28656.0,2.37
270,007110,일신석재,"건축자재, 철물 및 난방장치 도매업","77,456,610","38,728,305,000",2060.0,2005.0,N/A,257.5,8.0,N/A,N/A,3.07,670.0,N/A
271,007120,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","129,484,148","12,948,414,800",344.0,339.0,N/A,1.46,236.0,N/A,N/A,0.5,687.0,N/A
272,007160,사조산업,어로 어업,"5,000,000","25,000,000,000",29300.0,29500.0,N/A,N/A,-5016.0,N/A,N/A,0.37,80111.0,0.51
273,007210,벽산,기타 비금속 광물제품 제조업,"68,560,000","34,280,000,000",1750.0,1740.0,N/A,N/A,-37.0,N/A,N/A,0.44,3971.0,N/A
274,007280,한국특수형강,1차 철강 제조업,"32,353,490","16,176,745,000",1385.0,1385.0,N/A,N/A,-456.0,N/A,N/A,0.66,2083.0,N/A
275,007310,오뚜기,기타 식품 제조업,"3,605,237","18,026,185,000",585000.0,574000.0,N/A,16.71,35008.0,15.0,38585.0,1.48,394128.0,1.28
276,007340,디티알오토모티브,일차전지 및 축전지 제조업,"9,994,005","4,997,002,500",22450.0,22100.0,N/A,4.03,5566.0,N/A,N/A,0.32,70485.0,6.68
277,007460,에이프로젠 KIC,기타 금속 가공제품 제조업,"178,678,039","89,339,019,500",2740.0,2630.0,N/A,97.86,28.0,N/A,N/A,1.47,1858.0,N/A
279,007570,일양약품,의약품 제조업,"19,085,664","48,826,860,000",77600.0,80700.0,N/A,159.67,486.0,N/A,N/A,7.17,10827.0,0.16
280,007590,동방아그로,"비료, 농약 및 살균, 살충제 제조업","13,617,577","6,808,788,500",6130.0,6100.0,N/A,14.32,428.0,N/A,N/A,0.49,12501.0,4.08
281,007610,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","18,000,000","9,000,000,000",2500.0,2400.0,N/A,N/A,-58.0,N/A,N/A,0.54,4666.0,1.0
282,007630,폴루스바이오팜,상품 중개업,"39,311,572","19,655,786,000",1225.0,1225.0,N/A,N/A,-285.0,N/A,N/A,0.83,1468.0,N/A
283,007660,이수페타시스,전자부품 제조업,"41,268,398","41,268,398,000",4735.0,4650.0,N/A,N/A,-1992.0,N/A,N/A,2.65,1790.0,1.27
284,007690,국도화학,기초 화학물질 제조업,"5,810,616","29,053,080,000",37650.0,37400.0,N/A,6.68,5639.0,N/A,N/A,0.39,95868.0,3.98
285,007700,F&F,봉제의복 제조업,"15,400,000","7,700,000,000",96700.0,94600.0,N/A,14.49,6675.0,15.0,6364.0,3.0,32194.0,1.03
286,007810,코리아써키트,전자부품 제조업,"23,620,751","13,684,570,000",12350.0,12100.0,N/A,29.76,415.0,N/A,N/A,0.99,12440.0,N/A
288,007980,태평양물산,봉제의복 제조업,"48,149,587","24,955,871,000",1725.0,1550.0,N/A,N/A,-100.0,N/A,N/A,0.5,3450.0,1.74
289,008040,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","141,144,600","70,572,300,000",819.0,815.0,N/A,N/A,-28.0,N/A,N/A,0.54,1513.0,N/A
290,008060,대덕,전자부품 제조업,"28,590,047","14,901,202,000",6040.0,6000.0,N/A,8.64,699.0,N/A,N/A,1.26,4804.0,4.97
291,008110,대동전자,통신 및 방송 장비 제조업,"10,490,447","5,245,223,500",4380.0,4280.0,N/A,13.99,313.0,N/A,N/A,0.27,16214.0,11.42
292,008250,이건산업,나무제품 제조업,"10,952,635","54,763,175,000",7220.0,6790.0,N/A,62.24,116.0,N/A,N/A,0.41,17512.0,2.77
293,008260,NI스틸,1차 철강 제조업,"28,600,117","14,300,058,500",2100.0,2045.0,N/A,8.43,249.0,N/A,N/A,0.52,4002.0,2.38
294,008350,남선알미늄,1차 비철금속 제조업,"110,179,090","55,243,490,000",5170.0,4770.0,N/A,34.47,150.0,N/A,N/A,3.09,1671.0,N/A
295,008420,문배철강,1차 철강 제조업,"20,503,505","10,251,752,500",2510.0,2510.0,N/A,17.55,143.0,N/A,N/A,0.43,5780.0,1.99
296,008490,서흥,기타 화학제품 제조업,"11,569,113","6,084,556,500",57800.0,57900.0,N/A,16.02,3608.0,N/A,N/A,1.99,28994.0,0.69
297,008500,일정실업,편조원단 제조업,"1,200,000","6,000,000,000",11850.0,11950.0,N/A,N/A,-8926.0,N/A,N/A,0.52,22767.0,N/A
299,008600,윌비스,생활용품 도매업,"64,894,721","70,540,861,000",1145.0,1100.0,N/A,N/A,-589.0,N/A,N/A,0.6,1908.0,N/A
300,008700,아남전자,영상 및 음향기기 제조업,"77,124,820","38,562,410,000",1470.0,1410.0,N/A,N/A,-7.0,N/A,N/A,1.92,764.0,N/A
301,008730,율촌화학,플라스틱제품 제조업,"24,800,000","14,776,380,000",15300.0,15500.0,N/A,15.61,980.0,N/A,N/A,1.11,13816.0,3.27
302,008770,호텔신라,기타 상품 전문 소매업,"39,248,121","200,000,000,000",71400.0,70700.0,N/A,N/A,-1891.0,-15.0,-4828.0,3.52,20265.0,0.49
303,008870,금비,유리 및 유리제품 제조업,"1,000,000","5,000,000,000",52500.0,51500.0,N/A,57.07,920.0,N/A,N/A,0.42,126201.0,3.24
305,008970,동양철관,1차 철강 제조업,"118,885,290","59,442,645,000",988.0,969.0,N/A,17.33,57.0,N/A,N/A,1.38,717.0,N/A
306,009070,케이씨티시,도로 화물 운송업,"30,000,000","15,000,000,000",2135.0,2090.0,N/A,10.62,201.0,N/A,N/A,0.33,6487.0,2.11
307,009140,경인전자,전자부품 제조업,"1,570,797","7,853,985,000",19450.0,19000.0,N/A,16.58,1173.0,N/A,N/A,0.46,42586.0,1.28
308,009150,삼성전기,전자부품 제조업,"74,693,696","388,003,400,000",126500.0,124500.0,N/A,19.0,6657.0,21.0,6025.0,1.78,70999.0,0.87
309,009160,SIMPAC,특수 목적용 기계 제조업,"65,429,516","32,714,758,000",2310.0,2335.0,N/A,17.37,133.0,N/A,N/A,0.31,7456.0,2.6
310,009180,한솔로지스틱스,기타 운송관련 서비스업,"27,477,425","14,340,941,000",2010.0,2005.0,N/A,7.73,260.0,N/A,N/A,1.1,1827.0,1.99
311,009190,대양금속,1차 철강 제조업,"29,565,939","14,782,969,500",3890.0,3785.0,N/A,51.18,76.0,N/A,N/A,2.14,1816.0,N/A
312,009200,무림페이퍼,"펄프, 종이 및 판지 제조업","41,609,310","104,023,275,000",2065.0,1995.0,N/A,N/A,-294.0,N/A,N/A,0.2,10539.0,2.42
313,009240,한샘,생활용품 도매업,"23,533,928","23,533,928,000",99000.0,91900.0,N/A,54.91,1803.0,35.0,2818.0,2.98,33243.0,1.21
314,009270,신원,봉제의복 제조업,"85,042,499","42,566,619,500",1465.0,1420.0,N/A,N/A,-51.0,N/A,N/A,0.56,2626.0,N/A
315,009290,광동제약,의약품 제조업,"52,420,851","52,420,851,000",8740.0,8770.0,N/A,16.25,538.0,N/A,N/A,0.8,10943.0,0.92
316,009310,참엔지니어링,특수 목적용 기계 제조업,"55,361,480","28,105,738,500",1315.0,1300.0,N/A,N/A,-274.0,N/A,N/A,1.16,1131.0,N/A
317,009320,대우부품,자동차 신품 부품 제조업,"47,646,375","23,823,187,500",2290.0,2250.0,N/A,N/A,-67.0,N/A,N/A,2.98,768.0,N/A
318,009410,태영건설,토목 건설업,"76,400,000","39,478,740,000",19000.0,18700.0,N/A,14.08,1349.0,N/A,N/A,1.12,16896.0,0.79
319,009420,한올바이오파마,의약품 제조업,"52,240,638","26,120,319,000",33900.0,29650.0,N/A,82.48,411.0,109.0,311.0,11.07,3063.0,N/A
321,009450,경동나비엔,가정용 기기 제조업,"12,739,510","12,739,510,000",51300.0,49050.0,N/A,16.67,3077.0,N/A,N/A,2.03,25234.0,0.58
322,009460,한창제지,"펄프, 종이 및 판지 제조업","59,667,486","29,833,743,000",1855.0,1840.0,N/A,13.16,141.0,N/A,N/A,1.23,1503.0,1.08
323,009470,삼화전기,전자부품 제조업,"6,613,820","6,613,820,000",17850.0,17300.0,N/A,175.0,102.0,N/A,N/A,2.64,6767.0,0.56
324,009540,한국조선해양,선박 및 보트 건조업,"70,773,116","353,865,580,000",87700.0,87500.0,N/A,20.91,4194.0,33.0,2648.0,0.53,165320.0,N/A
