Unnamed: 0,CODE,NAME,SECT.,STOCK NO.,CAPT.,2017.12,2018.12,2019.12,2020.12(E),2019.06,2019.09,2019.12,2020.03,2020.06,2020.09(E)
629,090370,메타랩스,봉제의복 제조업,"63,689,937","31,844,968,500",-159,-88,-20,N/A,-8.0,-3.0,-14.0,8.0,-,N/A
630,090430,아모레퍼시픽,기타 화학제품 제조업,"58,458,490","34,508,160,000",5964.0,4820.0,4278.0,2078.0,878.0,1075.0,459.0,609.0,352.0,631.0
631,091090,세원셀론텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","61,908,841","30,954,420,500",38,-97,16,N/A,5.0,-19.0,26.0,17.0,3.0,N/A
632,091810,티웨이항공,항공 여객 운송업,"46,974,812","23,487,406,000",471,478,-192,-1456,-258.0,-97.0,-210.0,-223.0,-486.0,-479.0
633,092200,디아이씨,자동차 신품 부품 제조업,"38,888,569","19,444,284,500",322.0,226.0,-320.0,N/A,9.0,1.0,-35.0,-294.0,17.0,N/A
634,092220,KEC,반도체 제조업,"116,706,940","58,353,470,000",66.0,33,-70,N/A,14.0,7.0,-79.0,-,-12.0,N/A
635,092230,KPX홀딩스,기초 화학물질 제조업,"4,224,646","21,123,230,000",364.0,338.0,643.0,N/A,169.0,186.0,172.0,168.0,154.0,N/A
636,092440,기신정기,특수 목적용 기계 제조업,"29,200,000","14,600,000,000",49.0,103.0,93.0,N/A,23.0,21.0,25.0,23.0,24.0,N/A
637,092780,동양피스톤,자동차용 엔진 및 자동차 제조업,"13,168,460","6,584,230,000",190.0,174.0,185.0,N/A,57.0,40.0,54.0,30.0,-32.0,N/A
638,093050,LF,봉제의복 제조업,"29,240,000","146,200,000,000",1101.0,1195.0,875.0,858.0,295.0,46.0,274.0,130.0,336.0,187.0
639,093230,이아이디,기타 전문 도매업,"553,342,542","110,668,508,400",-45,-34,15,N/A,-8.0,-10.0,-5.0,39.0,46.0,N/A
640,093240,형지엘리트,봉제의복 제조업,"31,154,798","15,577,399,000",-21,-12,-40,N/A,15.0,-53.0,-21.0,20.0,8.0,N/A
641,093370,후성,기초 화학물질 제조업,"92,606,819","46,303,409,500",355,396,134.0,136,45.0,65.0,-36.0,-31.0,28.0,74.0
642,094280,효성 ITX,기타 사업지원 서비스업,"11,558,200","5,779,100,000",122.0,113.0,130.0,N/A,34.0,31.0,33.0,39.0,39.0,N/A
644,095570,AJ네트웍스,산업용 기계 및 장비 임대업,"46,822,295","46,822,295,000",224.0,-212.0,178.0,N/A,109.0,96.0,-97.0,120.0,87.0,N/A
645,095720,웅진씽크빅,초등 교육기관,"117,401,592","58,700,796,000",342.0,340,217.0,200.0,41.0,61.0,49.0,66.0,-17.0,50.0
648,096770,SK이노베이션,석유 정제품 제조업,"92,465,564","468,569,950,000",32218.0,21032.0,12693.0,-17155.0,4976.0,3301.0,1105.0,-17752.0,-4397.0,2147.0
649,097230,한진중공업,토목 건설업,"83,274,281","416,371,405,000",-19.0,617,838,N/A,28.0,-6.0,127.0,689.0,171.0,N/A
650,097950,CJ제일제당,기타 식품 제조업,"15,054,186","81,908,095,000",7766.0,8327.0,8969.0,13179.0,1753.0,2727.0,2698.0,2759.0,3849.0,3645.0
651,100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","12,996,741","6,498,370,500",258.0,103.0,219.0,N/A,26.0,-24.0,-3.0,221.0,-125.0,N/A
652,100250,진양홀딩스,플라스틱제품 제조업,"55,895,292","27,947,646,000",157.0,93.0,129.0,N/A,37.0,33.0,26.0,35.0,34.0,N/A
653,100840,S&TC,일반 목적용 기계 제조업,"7,506,711","3,753,355,500",192.0,-19,175.0,N/A,66.0,70.0,18.0,61.0,75.0,N/A
654,101060,SBS미디어홀딩스,텔레비전 방송업,"139,896,190","69,948,095,000",-43,18,48,N/A,-37.0,68.0,33.0,-16.0,-54.0,N/A
655,101140,비티원,생활용품 도매업,"41,244,464","20,622,232,000",-15,9,-22,N/A,-3.0,-1.0,-2.0,-17.0,-10.0,N/A
656,101530,해태제과식품,기타 식품 제조업,"29,116,822","14,558,411,000",189.0,230.0,145.0,N/A,18.0,85.0,103.0,-61.0,53.0,N/A
658,102280,쌍방울,봉제의복 제조업,"139,359,627","69,679,813,500",-216,6,-103,N/A,2.0,-1.0,-,-104.0,-3.0,N/A
659,102460,이연제약,의약품 제조업,"16,770,000","8,385,000,000",160.0,25.0,79.0,N/A,29.0,15.0,25.0,10.0,-2,N/A
660,103140,풍산,1차 비철금속 제조업,"28,024,278","140,121,390,000",2411.0,1075.0,411.0,981.0,85.0,2.0,167.0,-16.0,210.0,382.0
661,103590,일진전기,절연선 및 케이블 제조업,"37,080,390","37,080,390,000",60.0,52,114,N/A,89.0,21.0,1.0,43.0,20.0,N/A
662,104700,한국철강,1차 철강 제조업,"46,050,000","46,050,000,000",461.0,254.0,122.0,398.0,-52.0,85.0,-19.0,100.0,133.0,100.0
664,105630,한세실업,봉제의복 제조업,"40,000,000","20,000,000,000",565.0,386.0,590.0,350.0,191.0,391.0,-43.0,52.0,-15.0,204.0
665,105840,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","20,202,234","10,101,117,000",-28,-11,-20.0,N/A,-38.0,-24.0,15.0,27.0,-19.0,N/A
667,108670,LG하우시스,플라스틱제품 제조업,"8,967,670","50,000,000,000",1454.0,704.0,688.0,700.0,110.0,297.0,249.0,32.0,208.0,147
668,109070,컨버즈,"골판지, 종이 상자 및 종이용기 제조업","3,590,507","1,795,253,500",-166,-147,-59,N/A,-28.0,-25.0,-20.0,14.0,-13,N/A
669,111110,호전실업,봉제의복 제조업,"8,000,000","4,657,880,000",151.0,108.0,193.0,N/A,59.0,171.0,-20.0,-31.0,9.0,N/A
670,111770,영원무역,상품 종합 도매업,"44,311,468","22,155,734,000",1811.0,2010.0,2376.0,1964.0,903.0,705.0,347.0,506.0,517.0,588.0
671,112610,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업","17,285,715","8,642,857,500",354.0,327.0,601.0,856.0,136.0,126.0,183.0,156.0,162.0,180.0
672,114090,GKL,유원지 및 기타 오락관련 서비스업,"61,855,670","30,927,835,000",1082.0,1051.0,968.0,-427.0,264.0,306.0,228.0,269.0,-321.0,-210.0
673,115390,락앤락,플라스틱제품 제조업,"54,186,600","27,500,000,000",516.0,365.0,243,N/A,36.0,39.0,64.0,103.0,8.0,N/A
674,117580,대성에너지,연료용 가스 제조 및 배관공급업,"27,500,000","27,500,000,000",199.0,160.0,243.0,N/A,192.0,-38.0,-50.0,139.0,157.0,N/A
675,118000,우리들휴브레인,기계장비 및 관련 물품 도매업,"41,993,250","20,996,625,000",-31,-63,-1.0,N/A,-9.0,-7.0,-2.0,17.0,-6.0,N/A
676,119650,KC코트렐,일반 목적용 기계 제조업,"13,000,000","6,500,000,000",35.0,37.0,85.0,N/A,2.0,-,4.0,79.0,3.0,N/A
677,120030,조선선재,기타 금속 가공제품 제조업,"1,257,651","628,825,500",177.0,136.0,141.0,N/A,31.0,37.0,34.0,39.0,37.0,N/A
678,120110,코오롱인더,화학섬유 제조업,"26,978,840","148,733,500,000",1980.0,1669.0,1729.0,1427.0,485.0,616.0,516.0,113.0,265.0,328.0
679,122900,아이마켓코리아,상품 종합 도매업,"35,393,340","18,166,670,000",340.0,362.0,520.0,N/A,111.0,159.0,124.0,127.0,117.0,N/A
680,123690,한국화장품,생활용품 도매업,"16,068,000","8,034,000,000",76,-75,-174,N/A,-52.0,-57.0,-69.0,-25.0,-34.0,N/A
681,123700,에스제이엠,자동차 신품 부품 제조업,"15,604,898","7,802,449,000",84.0,7.0,65.0,N/A,6.0,9.0,34.0,15.0,27.0,N/A
682,123890,한국자산신탁,신탁업 및 집합투자업,"123,977,752","61,988,876,000",1668.0,1379.0,1141.0,1550.0,309.0,222.0,301.0,309.0,391.0,N/A
683,126560,현대에이치씨엔,텔레비전 방송업,"112,876,596","56,438,298,000",493.0,467.0,408.0,N/A,117.0,121.0,108.0,62.0,107.0,N/A
684,128820,대성산업,연료 소매업,"45,235,478","226,177,390,000",-120,61,-97,N/A,14.0,-23.0,-20.0,-67.0,-3.0,N/A
685,128940,한미약품,의약품 제조업,"11,843,029","29,607,572,500",822.0,836.0,1039.0,960.0,231.0,249.0,299.0,287.0,106.0,248.0
686,129260,인터지스,도로 화물 운송업,"29,747,874","14,873,937,000",149.0,94,65.0,N/A,36.0,33.0,35.0,-39.0,10.0,N/A
687,130660,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000",187.0,147.0,215.0,N/A,122.0,94.0,-60.0,80.0,97.0,N/A
688,133820,화인베스틸,1차 철강 제조업,"29,550,000","16,050,000,000",47,63,-28.0,N/A,11.0,12.0,-12.0,-38.0,-16.0,N/A
689,134380,미원화학,기타 화학제품 제조업,"2,199,268","2,404,080,000",136.0,86.0,155.0,N/A,44.0,51.0,32.0,45.0,53.0,N/A
690,134790,시디즈,가구 제조업,"2,000,000","1,000,000,000",-2,43.0,86.0,N/A,12.0,28.0,16.0,43.0,59.0,N/A
691,136490,선진,동물용 사료 및 조제식품 제조업,"23,779,604","11,889,802,000",547,348.0,401.0,685.0,67.0,152.0,113.0,69.0,197.0,262.0
693,138250,엔에스쇼핑,무점포 소매업,"33,696,000","16,848,000,000",800.0,612.0,287.0,220.0,30.0,108.0,15.0,154.0,-26.0,53.0
694,138490,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,"38,000,000","38,000,000,000",196.0,194.0,103.0,N/A,47.0,30.0,-8.0,14.0,-33.0,N/A
697,139480,이마트,종합 소매업,"27,875,819","139,379,095,000",5849.0,4628.0,1507.0,1751.0,-299.0,1162.0,-100.0,484.0,-474.0,1239.0
699,143210,핸즈코퍼레이션,자동차 신품 부품 제조업,"21,863,268","10,931,634,000",319.0,105.0,187.0,139.0,74.0,33.0,50.0,58.0,-7.0,33.0
700,144620,코오롱머티리얼,화학섬유 제조업,"68,658,635","68,658,635,000",-448.0,-107,-67,N/A,-11.0,-13.0,-34.0,-10.0,-37.0,N/A
701,145210,세화아이엠씨,특수 목적용 기계 제조업,"81,094,734","40,547,367,000",-42,-270,-105,N/A,-29.0,-34.0,-17.0,-24.0,-4.0,N/A
703,145720,덴티움,의료용 기기 제조업,"11,068,830","6,184,415,000",411.0,420.0,447,353,155.0,109.0,77.0,32.0,66.0,113.0
704,145990,삼양사,기타 식품 제조업,"10,313,449","53,417,595,000",889.0,970.0,816.0,N/A,115.0,304.0,333.0,63.0,243.0,N/A
705,152330,코리아오토글라스,유리 및 유리제품 제조업,"20,000,000","100,000,000,000",525.0,498.0,575.0,N/A,178.0,134.0,134.0,134.0,115.0,N/A
708,155660,DSR,1차 비철금속 제조업,"16,000,000","8,000,000,000",139.0,99.0,107.0,N/A,28.0,28.0,27.0,32.0,38.0,N/A
710,161000,애경유화,기초 화학물질 제조업,"32,040,000","16,020,000,000",751.0,520.0,469.0,432.0,52.0,173.0,183.0,60.0,131.0,N/A
711,161390,한국타이어앤테크놀로지,고무제품 제조업,"123,875,069","61,937,534,500",7934.0,7027.0,5440.0,4579.0,1057.0,1804.0,1172.0,1060.0,701.0,1378.0
712,161890,한국콜마,기타 화학제품 제조업,"22,881,180","11,440,590,000",670.0,900.0,1178.0,1232.0,317.0,380.0,202.0,278,299.0,322.0
713,163560,동일고무벨트,고무제품 제조업,"13,650,000","6,825,000,000",67.0,121.0,144.0,N/A,30.0,42.0,31.0,42.0,69.0,N/A
715,170900,동아에스티,의약품 제조업,"8,443,868","42,219,340,000",239.0,394.0,566.0,550.0,99.0,214.0,49.0,530.0,-94.0,N/A
718,180640,한진칼,항공 여객 운송업,"59,170,458","149,268,060,000",1153.0,1088.0,-39.0,N/A,-155.0,-6.0,-476.0,-340.0,-724.0,N/A
719,181710,엔에이치엔,소프트웨어 개발 및 공급업,"19,565,025","9,782,512,500",347,686,867,1205,217.0,254.0,220.0,175.0,283.0,294.0
720,183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","3,895,809","19,479,045,000",532.0,792.0,808.0,767.0,394.0,174.0,305.0,-60.0,261.0,175.0
721,185750,종근당,의약품 제조업,"10,885,685","27,214,212,500",778.0,757.0,746.0,1015.0,182.0,196.0,209.0,259.0,364.0,185.0
722,192080,더블유게임즈,소프트웨어 개발 및 공급업,"18,374,502","9,187,251,000",810.0,1358.0,1546.0,2024.0,376.0,403.0,376.0,390.0,384.0,542.0
724,192650,드림텍,전자부품 제조업,"62,075,008","6,280,956,600",406,424,305.0,298.0,51.0,53.0,129.0,71.0,17.0,N/A
725,192820,코스맥스,기타 화학제품 제조업,"10,049,509","5,024,754,500",351.0,523.0,540.0,813.0,135.0,132.0,104.0,169.0,160.0,173.0
726,194370,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업","13,335,601","1,333,560,100",152.0,45.0,111.0,N/A,48.0,19.0,13.0,14.0,7.0,N/A
727,195870,해성디에스,전자부품 제조업,"17,000,000","85,000,000,000",339.0,268.0,270.0,503.0,59.0,90.0,117.0,103.0,147.0,131.0
728,200880,서연이화,자동차 신품 부품 제조업,"27,028,437","13,514,218,500",-122.0,120.0,219.0,N/A,-58.0,100.0,21.0,149.0,-103.0,N/A
730,204320,만도,자동차 신품 부품 제조업,"46,957,120","46,957,120,000",835.0,1974.0,2186.0,570.0,518.0,704.0,643.0,185.0,-759.0,429.0
731,207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,"66,165,000","165,412,500,000",660,557,917,2723,-154.0,236.0,1070.0,626.0,811.0,700.0
732,210540,디와이파워,특수 목적용 기계 제조업,"11,041,708","5,520,854,000",336.0,358.0,259.0,315.0,87.0,78.0,-12.0,78.0,95.0,N/A
734,213500,한솔제지,"펄프, 종이 및 판지 제조업","23,800,576","119,002,880,000",637.0,1207.0,1053.0,1340.0,241.0,301.0,279.0,409.0,335.0,310.0
735,214320,이노션,광고업,"20,000,000","10,000,000,000",967.0,1182.0,1219.0,1082.0,288.0,285.0,398.0,272.0,160.0,237.0
736,214330,금호에이치티,자동차 신품 부품 제조업,"28,877,149","14,438,574,500",89.0,105,41,N/A,17.0,14.0,-7.0,4.0,-15.0,N/A
737,214390,경보제약,기초 의약물질 및 생물학적 제제 제조업,"23,906,860","11,953,430,000",246.0,173.0,62.0,N/A,52.0,10.0,-17.0,21.0,49.0,N/A
738,214420,토니모리,기타 화학제품 제조업,"17,640,000","3,528,000,000",-19.0,-50.0,-3,20.0,-14.0,13.0,-21.0,20.0,-77.0,N/A
739,226320,잇츠한불,기타 화학제품 제조업,"21,929,315","10,964,657,500",454.0,199.0,109.0,N/A,53.0,-7.0,36,28.0,-4.0,N/A
740,227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"9,100,836","45,504,180,000",87.0,79.0,93.0,127.0,26.0,29.0,16.0,29.0,29.0,34.0
742,234080,JW생명과학,의약품 제조업,"15,834,554","39,586,385,000",238.0,235.0,297.0,344.0,79.0,76.0,71.0,71.0,92.0,82.0
743,241560,두산밥캣,특수 목적용 기계 제조업,"100,249,166","50,124,583,000",3945.0,4590.0,4770.0,3403.0,1550.0,1066.0,962.0,868.0,633.0,971.0
744,241590,화승엔터프라이즈,신발 및 신발 부분품 제조업,"60,536,670","30,268,335,000",585.0,403.0,854.0,693.0,174.0,250.0,339.0,182.0,117.0,100.0
745,248170,샘표식품,기타 식품 제조업,"4,568,286","2,284,143,000",203.0,215.0,310.0,N/A,97.0,106.0,46.0,106.0,155.0,N/A
746,249420,일동제약,의약품 제조업,"23,803,285","23,803,285,000",254.0,283.0,-14,N/A,83.0,1.0,-179.0,-10.0,75.0,N/A
747,251270,넷마블,소프트웨어 개발 및 공급업,"85,800,897","8,580,089,700",5098.0,2417,2027,2648,339.0,332.0,844.0,511.0,204.0,639.0
748,264900,크라운제과,기타 식품 제조업,"12,523,850","2,659,482,000",211.0,203.0,265.0,N/A,80.0,62.0,48.0,75.0,95.0,N/A
749,267250,현대중공업지주,석유 정제품 제조업,"15,798,617","81,433,085,000",8430,8614.0,6666.0,853.0,1445.0,2020.0,2195.0,1006.0,-4872.0,802.0
750,267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","36,047,135","180,235,675,000",624,-1006,-1567,400,-807.0,-40.0,-400.0,43.0,183.0,84.0
751,267270,현대건설기계,일반 목적용 기계 제조업,"19,700,793","98,503,965,000",952,2087.0,1578,870.0,627.0,504.0,378.0,69.0,107.0,187.0
752,267290,경동도시가스,연료용 가스 제조 및 배관공급업,"5,895,406","14,738,515,000",217.0,427.0,281.0,N/A,140.0,61.0,18.0,62.0,94.0,N/A
753,267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,100,000","5,550,000,000",219,158.0,114.0,N/A,21.0,32.0,43.0,30,18.0,N/A
754,268280,미원에스씨,기초 화학물질 제조업,"5,100,000","2,633,945,500",218.0,400.0,466.0,N/A,107.0,150.0,126.0,83.0,103.0,N/A
755,271560,오리온,기타 식품 제조업,"39,536,132","19,768,066,000",1074.0,2822.0,3276.0,4015.0,504.0,1018.0,981.0,970.0,862.0,1122.0
756,271980,제일약품,의약품 제조업,"14,704,872","7,352,436,000",50.0,74.0,4.0,N/A,21.0,45.0,26.0,-88.0,53.0,N/A
757,272210,한화시스템,전자부품 제조업,"110,230,389","551,151,945,000",309,448,858.0,886.0,N/A,N/A,235.0,109.0,182.0,256.0
758,272450,진에어,항공 여객 운송업,"30,000,000","30,000,000,000",969.0,630.0,-488,-1624,-266.0,-131.0,-601.0,-313.0,-596.0,-408.0
759,272550,삼양패키징,플라스틱제품 제조업,"14,209,804","71,049,020,000",427,350.0,416.0,450.0,143.0,166.0,83.0,40.0,162.0,190.0
760,280360,롯데제과,기타 식품 제조업,"6,416,717","3,208,358,500",84.0,644.0,973.0,N/A,274.0,386.0,162.0,184.0,255.0,N/A
761,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,839,340","9,919,670,000",139.0,670.0,491.0,643.0,143.0,82.0,196.0,97.0,160.0,209.0
762,282330,BGF리테일,종합 소매업,"17,283,906","17,283,906,000",265.0,1895.0,1966.0,1721.0,610.0,648.0,445.0,185.0,446.0,623.0
763,282690,동아타이어,고무제품 제조업,"13,733,015","6,866,507,500",14,124.0,180.0,N/A,62.0,45.0,32.0,47.0,22.0,N/A
764,284740,쿠쿠홈시스,개인 및 가정용품 임대업,"22,437,330","2,243,733,000",50,675.0,1206.0,1400.0,294.0,385.0,207.0,273.0,512.0,N/A
765,285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"11,741,396","66,000,330,000",-92,457.0,803.0,839.0,37.0,304.0,271.0,191.0,80.0,207.0
766,286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","15,396,331","76,981,655,000",53,390.0,411.0,492.0,137.0,55.0,163.0,60.0,121.0,124.0
767,293480,하나제약,의약품 제조업,"16,200,000","8,100,000,000",319,336.0,336.0,309.0,75.0,92.0,90.0,70.0,64.0,84.0
769,294870,HDC현대산업개발,건물 건설업,"65,907,330","329,536,650,000",N/A,3179.0,5515.0,4749.0,1958.0,938.0,1604.0,1373.0,1473.0,975.0
770,298000,효성화학,기초 화학물질 제조업,"3,190,126","15,950,630,000",N/A,650.0,1539.0,799.0,496.0,551.0,243.0,124.0,36.0,336.0
771,298020,효성티앤씨,화학섬유 제조업,"4,327,682","21,638,410,000",N/A,1251.0,3229.0,1619.0,924.0,922.0,836.0,785.0,-82.0,399.0
772,298040,효성중공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","9,324,548","46,622,740,000",N/A,500,1303,705,593.0,203.0,290.0,-560.0,573.0,380.0
773,298050,효성첨단소재,화학섬유 제조업,"4,479,948","22,399,740,000",N/A,641,1583,417.0,471.0,378.0,185.0,285.0,-428.0,142.0
774,298690,에어부산,항공 여객 운송업,"52,070,000","52,070,000,000",345,206.0,-378.0,N/A,-219.0,-195.0,-19.0,-385.0,-514.0,N/A
775,300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","4,144,970","20,724,850,000",N/A,561.0,590.0,802.0,274.0,125.0,145.0,97.0,299.0,216.0
776,306200,세아제강,1차 철강 제조업,"2,836,300","14,181,500,000",N/A,112.0,459.0,587.0,116.0,57.0,34.0,217.0,122.0,109.0
777,307950,현대오토에버,소프트웨어 개발 및 공급업,"21,000,000","10,500,000,000",729,702,802.0,898.0,228.0,206.0,250.0,114.0,265.0,236.0
778,308170,센트랄모텍,자동차 신품 부품 제조업,"8,610,000","4,305,000,000",103,103,103,N/A,N/A,N/A,N/A,30.0,21.0,N/A
781,322000,현대에너지솔루션,반도체 제조업,"11,200,000","56,000,000,000",-228,139,221,211,N/A,5.0,82.0,36.0,16.0,65.0
782,326030,에스케이바이오팜,자연과학 및 공학 연구개발업,"78,313,250","39,156,625,000",-577,-1391,-793,-1972,N/A,N/A,N/A,N/A,-651.0,N/A
785,336260,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","55,493,726","7,184,422,600",N/A,N/A,195.0,283,N/A,N/A,N/A,195.0,-46.0,70.0
786,336370,두산솔루스,전자부품 제조업,"30,589,758","3,960,220,800",N/A,N/A,102,444,N/A,N/A,N/A,102.0,89.0,89.0
788,344820,케이씨씨글라스,유리 및 유리제품 제조업,"8,350,210","8,350,210,000",N/A,N/A,N/A,316.0,N/A,N/A,N/A,N/A,81.0,N/A
793,900140,엘브이엠씨,자동차 판매업,"51,120,439","12,780,110",376.0,-148.0,30,N/A,9.0,-48.0,8.0,61.0,24.0,N/A
